user_id,matches,recomendations,train,eval
U_157808,0,1,3,1
U_9882409,0,2,3,2
U_8198188,0,5,12,5
U_4572713,0,1,3,1
U_9485445,0,1,3,1
U_2026650,0,1,3,1
U_3188531,0,2,3,2
U_10075683,0,1,3,1
U_8504734,0,1,3,1
U_7825812,0,2,3,2
U_2989459,0,2,5,2
U_8628527,0,2,3,2
U_8628521,0,2,3,2
U_8273613,0,2,4,2
U_10410956,0,2,4,2
U_9590679,0,1,3,1
U_2873066,0,2,4,2
U_7844275,0,1,3,1
U_10840859,0,1,3,1
U_7634871,0,2,3,2
U_6994454,0,1,3,1
U_9891595,0,1,3,1
U_6092174,0,3,7,3
U_161575,0,3,6,3
U_8507323,0,2,3,2
U_9566937,0,1,3,1
U_6878009,0,2,4,2
U_7853871,0,2,4,2
U_7853870,0,1,3,1
U_8923600,0,1,3,1
U_1156667,0,1,3,1
U_2002103,0,1,3,1
U_7790934,0,2,3,2
U_8426923,0,1,3,1
U_4443153,0,1,3,1
U_215327,0,2,4,2
U_4632368,0,2,4,2
U_630146,0,1,3,1
U_630141,0,2,4,2
U_10711020,0,1,3,1
U_8823410,0,2,3,2
U_7202254,0,2,3,2
U_8498932,0,1,3,1
U_9151202,0,2,3,2
U_6893340,0,3,8,3
U_728138,1,1,3,1
U_7228,0,8,24,8
U_8991611,0,1,3,1
U_7829383,0,2,6,2
U_4340667,0,2,6,2
U_5253405,0,2,4,2
U_753816,0,2,3,2
U_7804601,0,2,3,2
U_9347263,0,1,3,1
U_3213736,0,4,11,4
U_2215,0,6,18,6
U_1991629,0,1,3,1
U_212415,0,2,5,2
U_3717575,0,3,6,3
U_10546144,0,2,3,2
U_10565922,0,1,3,1
U_8262109,0,1,3,1
U_5165126,0,2,6,2
U_1017477,0,3,7,3
U_10238950,0,2,5,2
U_588517,0,4,12,4
U_6908468,0,3,9,3
U_8887022,0,1,3,1
U_7044968,0,3,6,3
U_2761461,0,2,3,2
U_10661179,0,2,3,2
U_6597899,0,2,3,2
U_6879936,0,4,11,4
U_7738111,0,2,5,2
U_4422673,0,1,3,1
U_8191412,0,2,3,2
U_8963709,0,1,3,1
U_2009055,0,1,3,1
U_7697450,0,1,3,1
U_9078243,0,2,4,2
U_6342583,0,3,7,3
U_8197832,0,2,5,2
U_42646,1,4,10,4
U_6949354,0,1,3,1
U_2651859,0,1,3,1
U_6766802,0,1,3,1
U_6766800,0,2,3,2
U_436448,0,1,3,1
U_5367611,0,1,3,1
U_686890,0,2,3,2
U_465903,0,1,3,1
U_7174375,0,1,3,1
U_10230176,0,3,6,3
U_809240,0,1,3,1
U_6810714,0,2,3,2
U_7578725,0,1,3,1
U_7578721,0,10,29,10
U_10440183,0,2,5,2
U_10812253,0,1,3,1
U_8106790,0,2,3,2
U_7042287,0,2,3,2
U_4188668,0,1,3,1
U_10509424,0,2,3,2
U_6565855,0,1,3,1
U_8424858,1,2,5,2
U_8971444,0,1,3,1
U_5315495,0,1,3,1
U_1089316,0,2,3,2
U_4550987,0,2,5,2
U_1911305,0,2,3,2
U_390599,0,3,9,3
U_10397895,0,1,3,1
U_84220,0,3,8,3
U_36102,0,1,3,1
U_4298852,0,2,4,2
U_6460031,0,3,6,3
U_1820713,0,1,3,1
U_9793735,1,4,12,4
U_244983,0,2,5,2
U_11463155,0,2,4,2
U_11702782,0,1,3,1
U_8084778,0,2,5,2
U_5063539,0,2,3,2
U_555813,1,2,5,2
U_8974617,0,2,4,2
U_10186561,0,2,6,2
U_1509589,0,2,3,2
U_8973962,0,2,3,2
U_4441084,0,2,6,2
U_4441089,0,4,9,4
U_6380569,0,1,3,1
U_8833012,0,2,3,2
U_245696,0,1,3,1
U_2698587,0,1,3,1
U_7695789,0,2,5,2
U_151230,0,2,5,2
U_7957673,0,1,3,1
U_12283,0,4,12,4
U_7581683,0,1,3,1
U_2649550,0,2,4,2
U_649921,0,2,6,2
U_8389036,0,1,3,1
U_7147587,0,1,3,1
U_9342622,0,2,4,2
U_7273730,0,2,4,2
U_9549452,0,2,6,2
U_485154,0,5,15,5
U_10763064,0,2,4,2
U_9445987,1,3,7,3
U_6362524,0,4,12,4
U_6695272,0,2,4,2
U_6859506,0,2,4,2
U_5242713,0,1,3,1
U_1083177,0,1,3,1
U_9330,0,2,3,2
U_10504159,0,2,3,2
U_7197635,0,1,3,1
U_263756,0,2,3,2
U_9061852,0,1,3,1
U_6767664,0,1,3,1
U_8265832,0,1,3,1
U_10560235,0,2,3,2
U_10527369,0,1,3,1
U_8490206,0,1,3,1
U_2561017,0,2,4,2
U_739874,0,2,3,2
U_2145348,0,4,9,4
U_9456811,0,2,3,2
U_9456812,0,1,3,1
U_7097022,0,2,3,2
U_8135640,1,6,17,6
U_9343920,0,3,9,3
U_3155990,0,2,5,2
U_1938533,0,2,3,2
U_9498289,0,2,4,2
U_9286112,0,2,6,2
U_8442667,0,2,4,2
U_10561424,0,3,6,3
U_18476,0,1,3,1
U_7851810,0,2,3,2
U_8095658,0,1,3,1
U_6955916,0,1,3,1
U_4331742,0,2,3,2
U_8476470,0,2,4,2
U_569016,0,2,4,2
U_8483396,0,2,5,2
U_11225407,0,2,6,2
U_24252,0,2,5,2
U_7544759,1,3,7,3
U_7185576,0,1,3,1
U_8804259,0,1,3,1
U_6921071,0,1,3,1
U_11488150,0,2,3,2
U_1097855,0,2,3,2
U_10417239,0,2,6,2
U_476760,0,2,4,2
U_7033858,0,2,4,2
U_6192109,0,2,4,2
U_2441644,0,2,5,2
U_9326316,1,2,3,2
U_6877907,0,2,3,2
U_107208,0,2,4,2
U_6841230,0,1,3,1
U_8417578,0,2,3,2
U_1292308,1,1,3,1
U_9325430,0,3,6,3
U_6671840,0,1,3,1
U_8655345,0,1,3,1
U_2712388,0,1,3,1
U_478998,0,3,9,3
U_1795926,0,2,3,2
U_5378296,0,1,3,1
U_8796561,0,1,3,1
U_547028,0,1,3,1
U_8445973,0,1,3,1
U_3027044,0,2,3,2
U_6819677,0,1,3,1
U_8104071,0,2,5,2
U_9550206,0,1,3,1
U_6864897,0,1,3,1
U_9771303,0,2,3,2
U_5239309,0,2,3,2
U_5080392,0,1,3,1
U_10599209,0,2,6,2
U_1108220,0,1,3,1
U_7394195,0,2,4,2
U_10263,0,3,7,3
U_11401125,0,4,11,4
U_8451322,0,1,3,1
U_278508,0,2,6,2
U_283061,0,1,3,1
U_168556,0,2,5,2
U_7069438,0,2,5,2
U_9297050,0,3,7,3
U_1075479,0,2,4,2
U_7155471,0,1,3,1
U_5954995,0,1,3,1
U_7053867,0,1,3,1
U_7952177,0,1,3,1
U_6247516,1,1,3,1
U_3741665,0,2,3,2
U_9641477,0,2,4,2
U_575681,0,3,7,3
U_2252951,0,2,4,2
U_2252955,0,2,6,2
U_10145102,0,1,3,1
U_6089983,0,1,3,1
U_7585943,0,1,3,1
U_9654857,0,2,6,2
U_369676,0,1,3,1
U_5408946,0,2,3,2
U_6645202,0,1,3,1
U_8500544,0,1,3,1
U_10436081,0,2,3,2
U_8123664,0,2,6,2
U_10440836,0,2,3,2
U_9153072,0,2,3,2
U_9153078,0,2,4,2
U_8590542,0,2,3,2
U_8646973,0,1,3,1
U_4479817,0,2,3,2
U_109766,0,4,11,4
U_1897836,0,6,17,6
U_6560642,0,2,3,2
U_11648062,1,2,5,2
U_8437311,0,2,3,2
U_8437318,0,1,3,1
U_7025030,0,3,6,3
U_245243,0,4,9,4
U_6643484,1,2,6,2
U_8002066,0,2,3,2
U_7963863,0,2,6,2
U_1778118,0,2,3,2
U_178942,0,1,3,1
U_8103619,0,2,4,2
U_2529910,0,1,3,1
U_448842,0,2,6,2
U_8376918,0,5,12,5
U_10347973,0,1,3,1
U_8876721,0,2,3,2
U_7372240,0,2,4,2
U_10835734,0,2,4,2
U_706027,0,1,3,1
U_8438583,0,2,4,2
U_7119078,0,2,5,2
U_5715816,0,4,11,4
U_168231,0,2,4,2
U_2662158,0,3,6,3
U_8381239,0,2,3,2
U_8381236,0,1,3,1
U_9360135,0,1,3,1
U_8402461,0,2,5,2
U_10144813,0,2,4,2
U_10240533,0,3,8,3
U_7552765,0,2,4,2
U_3121542,0,1,3,1
U_8450174,0,1,3,1
U_10000185,1,2,3,2
U_7994782,0,2,4,2
U_1640500,0,2,4,2
U_6941795,0,2,3,2
U_9115063,0,2,6,2
U_10406226,0,1,3,1
U_4183511,0,1,3,1
U_9493971,0,2,3,2
U_8457566,0,3,9,3
U_521874,0,2,3,2
U_11332195,1,2,3,2
U_6974307,0,1,3,1
U_7810671,0,3,6,3
U_10555751,0,1,3,1
U_8555355,1,1,3,1
U_6940363,0,2,6,2
U_719064,0,1,3,1
U_2729164,0,1,3,1
U_9151305,0,3,7,3
U_7278638,0,2,4,2
U_7278633,1,16,47,16
U_4695942,0,2,3,2
U_7795096,0,4,11,4
U_15623,0,2,5,2
U_10630894,2,2,3,2
U_10882266,0,2,3,2
U_8092067,0,1,3,1
U_10500875,0,1,3,1
U_3635197,0,1,3,1
U_8576016,0,3,7,3
U_674836,0,2,3,2
U_286028,0,3,6,3
U_1639903,0,2,3,2
U_7979932,0,3,6,3
U_9894663,0,1,3,1
U_6262894,0,2,3,2
U_11609056,0,9,25,9
U_7538760,0,1,3,1
U_818957,0,2,6,2
U_4440413,0,1,3,1
U_4440416,0,2,4,2
U_8709595,0,1,3,1
U_10439639,0,2,3,2
U_6341638,0,2,4,2
U_338703,0,2,3,2
U_9837512,0,2,6,2
U_7696388,0,1,3,1
U_7981097,0,3,8,3
U_677903,0,2,4,2
U_10308870,1,2,3,2
U_9004893,0,1,3,1
U_4556519,0,1,3,1
U_849268,0,2,3,2
U_9654468,0,1,3,1
U_6664583,0,1,3,1
U_2514488,0,4,12,4
U_7538853,0,2,4,2
U_7548465,0,2,3,2
U_9475191,0,1,3,1
U_6574445,0,2,6,2
U_7579476,0,2,3,2
U_5315781,0,2,3,2
U_170258,0,1,3,1
U_7054779,0,2,4,2
U_10588442,0,2,6,2
U_7065996,0,2,3,2
U_7105297,0,2,4,2
U_7105290,0,1,3,1
U_8735147,0,3,6,3
U_736314,0,2,6,2
U_1050560,0,2,4,2
U_11904420,0,2,4,2
U_677795,0,2,5,2
U_8632557,0,3,7,3
U_8845476,0,2,3,2
U_2683335,0,2,3,2
U_10398616,0,2,5,2
U_8428459,0,1,3,1
U_8414933,0,3,6,3
U_7765796,0,1,3,1
U_6600487,0,2,3,2
U_9794261,0,1,3,1
U_7972339,0,2,3,2
U_94912,0,1,3,1
U_9981802,0,1,3,1
U_2461598,0,1,3,1
U_7130130,0,2,4,2
U_6736131,0,1,3,1
U_2511654,0,2,3,2
U_5165961,0,2,3,2
U_36008,0,2,4,2
U_4440376,0,1,3,1
U_4440373,0,2,3,2
U_120678,0,2,6,2
U_2530183,0,2,4,2
U_8006560,0,2,3,2
U_6526964,0,2,6,2
U_9212686,0,1,3,1
U_7145028,0,2,5,2
U_8974738,0,1,3,1
U_8749086,1,4,10,4
U_7822020,0,1,3,1
U_9993787,0,1,3,1
U_7057427,0,2,3,2
U_2531138,0,1,3,1
U_10898124,0,2,4,2
U_8142152,0,2,3,2
U_9315888,0,3,7,3
U_8665518,0,9,24,9
U_5173269,0,1,3,1
U_7594125,1,3,6,3
U_3175030,1,3,6,3
U_10000531,0,1,3,1
U_3234269,0,2,4,2
U_8353796,0,2,5,2
U_8135829,0,1,3,1
U_9383604,0,3,7,3
U_2934794,0,1,3,1
U_4561658,0,2,5,2
U_3797471,0,3,9,3
U_7553166,0,2,6,2
U_8798721,0,1,3,1
U_2863985,0,2,5,2
U_9613872,0,2,3,2
U_1223717,0,2,4,2
U_8071159,0,1,3,1
U_10893608,0,1,3,1
U_2804287,0,1,3,1
U_6717273,0,1,3,1
U_8150653,0,1,3,1
U_11558025,0,1,3,1
U_2622131,0,2,4,2
U_8179026,0,4,11,4
U_233663,0,1,3,1
U_9693674,0,1,3,1
U_3140662,0,2,4,2
U_1037155,0,1,3,1
U_3163375,0,1,3,1
U_11579226,0,1,3,1
U_9045601,0,3,6,3
U_7429442,0,2,4,2
U_6866745,0,2,3,2
U_452468,0,4,10,4
U_6866749,0,1,3,1
U_7767150,0,2,6,2
U_10567656,0,2,4,2
U_4380345,0,2,4,2
U_11899319,0,1,3,1
U_9891169,0,1,3,1
U_9456937,0,2,4,2
U_55953,0,8,22,8
U_9611453,1,2,5,2
U_7143571,0,1,3,1
U_6197141,0,1,3,1
U_27723,0,2,3,2
U_2913892,0,1,3,1
U_11691236,1,1,3,1
U_9495000,1,2,4,2
U_9495007,0,1,3,1
U_2601968,0,1,3,1
U_4252682,0,1,3,1
U_9068425,0,2,4,2
U_518252,0,8,21,8
U_1098299,0,3,7,3
U_1576865,0,2,3,2
U_3134520,0,2,4,2
U_8734114,0,1,3,1
U_9115939,0,2,4,2
U_9018902,0,1,3,1
U_374625,0,2,3,2
U_4176950,0,2,3,2
U_8608544,0,2,3,2
U_9754773,1,1,3,1
U_9754771,0,1,3,1
U_7975998,0,1,3,1
U_413855,0,1,3,1
U_7992415,0,2,3,2
U_10551313,1,1,3,1
U_7179502,0,2,4,2
U_3186677,0,3,7,3
U_6049603,0,2,3,2
U_9467671,0,2,3,2
U_10341194,0,2,3,2
U_7073429,0,2,3,2
U_8494412,0,2,4,2
U_9275509,0,1,3,1
U_1979237,0,1,3,1
U_961637,0,3,8,3
U_675790,0,2,3,2
U_2619571,0,1,3,1
U_6591275,0,2,3,2
U_4396047,0,5,14,5
U_6249015,0,1,3,1
U_8399642,0,2,3,2
U_8484752,0,2,3,2
U_1978737,0,2,6,2
U_10890391,0,2,3,2
U_6422328,0,3,9,3
U_7057892,0,4,9,4
U_7057895,0,1,3,1
U_678780,0,2,3,2
U_10468081,0,1,3,1
U_7518681,0,1,3,1
U_6295703,0,2,3,2
U_260090,0,1,3,1
U_260095,0,1,3,1
U_4624143,1,2,3,2
U_10141792,0,2,5,2
U_10634410,0,2,3,2
U_10113777,1,2,3,2
U_448280,0,2,4,2
U_738993,1,1,3,1
U_8657173,0,2,4,2
U_524263,0,2,4,2
U_2858109,0,1,3,1
U_2811181,0,3,6,3
U_1038791,0,1,3,1
U_768777,0,2,5,2
U_9042268,0,1,3,1
U_9500035,0,1,3,1
U_9500031,0,2,4,2
U_10635242,0,2,5,2
U_8596966,0,3,8,3
U_7326610,0,2,3,2
U_71825,0,2,3,2
U_10668477,1,2,5,2
U_10668470,0,3,8,3
U_6522461,0,2,4,2
U_7068523,0,1,3,1
U_10781143,0,2,3,2
U_11848853,0,2,3,2
U_6410634,0,1,3,1
U_146117,0,1,3,1
U_7115007,0,1,3,1
U_3176943,1,2,3,2
U_1586587,0,1,3,1
U_540424,0,3,6,3
U_9975927,0,1,3,1
U_8071233,0,2,4,2
U_8996051,0,2,3,2
U_1779074,0,1,3,1
U_10525019,0,1,3,1
U_8242106,0,2,3,2
U_7576281,0,2,4,2
U_6823786,0,1,3,1
U_9641514,0,1,3,1
U_8394191,0,4,9,4
U_8872664,0,1,3,1
U_9019296,0,1,3,1
U_6089885,0,2,4,2
U_7649047,0,2,6,2
U_6618505,0,1,3,1
U_10996274,0,2,3,2
U_7093497,0,1,3,1
U_9883851,0,1,3,1
U_2305094,0,1,3,1
U_480402,0,2,3,2
U_2937072,0,2,3,2
U_506196,0,1,3,1
U_8152907,0,1,3,1
U_6110897,0,2,3,2
U_8103770,0,1,3,1
U_370001,0,1,3,1
U_9461784,1,9,26,9
U_8806130,1,2,3,2
U_9562345,0,2,3,2
U_8368257,0,1,3,1
U_10019223,0,2,3,2
U_9968417,0,2,4,2
U_411840,0,1,3,1
U_2811848,0,3,6,3
U_7884447,0,1,3,1
U_9218103,0,2,5,2
U_1920678,0,1,3,1
U_7746603,0,2,6,2
U_713529,0,2,6,2
U_2774916,0,2,6,2
U_9563734,0,1,3,1
U_359143,0,3,6,3
U_7852428,0,2,3,2
U_6592948,0,1,3,1
U_723818,0,1,3,1
U_7989153,0,2,5,2
U_259939,0,3,6,3
U_5464833,0,1,3,1
U_3182637,0,2,3,2
U_7783919,0,2,3,2
U_9863380,0,2,4,2
U_608117,0,2,3,2
U_10235857,0,1,3,1
U_10135967,0,2,3,2
U_1775705,0,5,13,5
U_7523968,0,1,3,1
U_6877272,0,1,3,1
U_2124554,0,1,3,1
U_7157565,1,1,3,1
U_741835,0,1,3,1
U_6601409,0,2,4,2
U_9452849,0,2,6,2
U_11686233,0,1,3,1
U_6854017,0,1,3,1
U_10616506,0,1,3,1
U_130573,0,4,11,4
U_7987711,0,2,3,2
U_9337417,0,1,3,1
U_5164352,0,2,3,2
U_7052783,0,2,6,2
U_6568083,0,3,6,3
U_10439585,0,2,3,2
U_2610181,0,2,4,2
U_1068165,0,4,11,4
U_3047895,0,1,3,1
U_8852245,0,1,3,1
U_9072623,0,2,5,2
U_136049,0,3,6,3
U_10522278,0,1,3,1
U_6999978,0,1,3,1
U_1111262,0,2,4,2
U_4315290,0,2,6,2
U_8138766,0,1,3,1
U_4440577,0,1,3,1
U_2537244,0,2,5,2
U_2537246,0,2,3,2
U_6988488,0,1,3,1
U_8577148,0,1,3,1
U_9560499,0,2,5,2
U_6889076,0,2,3,2
U_386162,0,1,3,1
U_137690,0,1,3,1
U_137692,0,2,3,2
U_6933684,0,3,6,3
U_9790298,0,2,5,2
U_6167686,0,7,18,7
U_4441546,0,1,3,1
U_4441544,0,2,3,2
U_4441541,1,2,4,2
U_252332,0,3,6,3
U_2534436,0,1,3,1
U_7733695,0,2,5,2
U_10032652,0,2,3,2
U_9439619,1,2,5,2
U_7783231,1,3,6,3
U_8486025,0,1,3,1
U_7579599,0,2,3,2
U_7660102,0,2,3,2
U_756953,0,1,3,1
U_8883477,0,1,3,1
U_103749,0,3,7,3
U_103748,0,2,4,2
U_5227171,0,2,3,2
U_6058067,0,1,3,1
U_7775769,0,1,3,1
U_6874832,0,2,3,2
U_10577421,0,1,3,1
U_3825517,0,1,3,1
U_7405217,0,2,3,2
U_9732770,0,2,4,2
U_8546447,0,2,3,2
U_9323442,0,2,5,2
U_10452849,0,2,3,2
U_242545,0,2,5,2
U_8800943,0,1,3,1
U_8442485,0,2,3,2
U_2642969,0,1,3,1
U_10009022,0,1,3,1
U_8459010,0,2,4,2
U_8459013,0,1,3,1
U_1072691,0,2,6,2
U_9509269,0,2,5,2
U_6874129,0,2,5,2
U_243341,1,4,9,4
U_8490594,0,1,3,1
U_6705003,0,1,3,1
U_7060929,0,1,3,1
U_10568791,0,2,3,2
U_7130019,0,1,3,1
U_9310645,0,2,3,2
U_5245609,0,2,5,2
U_5245602,0,2,4,2
U_458875,0,1,3,1
U_8376841,0,2,5,2
U_671003,0,1,3,1
U_8663183,0,2,3,2
U_6186138,0,2,6,2
U_2867914,0,1,3,1
U_664709,0,2,3,2
U_3120390,0,2,3,2
U_10557973,1,2,3,2
U_11469511,0,1,3,1
U_9185969,0,4,11,4
U_10180131,0,1,3,1
U_10569363,0,1,3,1
U_9320149,0,2,3,2
U_9227822,0,1,3,1
U_6108998,0,2,3,2
U_8408480,0,2,6,2
U_7519453,0,1,3,1
U_10752482,1,1,3,1
U_8395651,0,1,3,1
U_2602377,0,1,3,1
U_2602376,0,2,5,2
U_8453199,0,3,8,3
U_3066934,0,1,3,1
U_7150234,0,1,3,1
U_10094008,0,1,3,1
U_5041469,0,1,3,1
U_9414761,0,2,3,2
U_1990680,0,2,6,2
U_10794831,0,1,3,1
U_7995499,0,2,4,2
U_9312556,0,1,3,1
U_2007401,0,1,3,1
U_9799613,1,2,4,2
U_8689028,0,2,3,2
U_6242951,0,2,4,2
U_6655849,0,3,6,3
U_6832361,0,3,7,3
U_9094065,0,1,3,1
U_5242916,0,2,3,2
U_10566502,0,1,3,1
U_11575710,0,1,3,1
U_9311106,0,3,8,3
U_8031253,0,1,3,1
U_8719566,0,2,4,2
U_7412346,0,1,3,1
U_8538599,0,3,6,3
U_483407,0,2,3,2
U_9316517,0,1,3,1
U_7431488,0,1,3,1
U_10750926,0,2,3,2
U_7382322,0,2,5,2
U_7845866,0,1,3,1
U_6672762,0,2,5,2
U_8062360,0,2,3,2
U_5462676,0,2,4,2
U_1082743,0,2,4,2
U_9827338,0,1,3,1
U_10178367,0,2,3,2
U_123170,0,2,6,2
U_10495326,0,1,3,1
U_10886360,0,2,6,2
U_6675371,0,2,6,2
U_111721,1,2,3,2
U_3110529,0,1,3,1
U_10335418,0,1,3,1
U_9510900,0,2,3,2
U_8265170,0,1,3,1
U_8019663,0,2,3,2
U_2050035,0,2,4,2
U_10810619,0,2,4,2
U_9457845,0,2,3,2
U_7798987,0,2,5,2
U_429560,0,4,9,4
U_122146,0,1,3,1
U_8375724,0,1,3,1
U_7038062,0,7,18,7
U_9306625,0,2,3,2
U_8734673,0,2,3,2
U_6482476,1,2,3,2
U_121595,0,4,11,4
U_520290,0,1,3,1
U_7992379,0,1,3,1
U_2489039,0,5,12,5
U_10036371,0,2,4,2
U_1092203,1,1,3,1
U_3126891,0,1,3,1
U_10845017,0,2,3,2
U_10418575,0,2,4,2
U_6570689,0,2,3,2
U_108864,0,2,3,2
U_92886,0,3,8,3
U_1660459,0,1,3,1
U_107000,0,1,3,1
U_4749689,0,1,3,1
U_10477384,0,3,7,3
U_8044032,0,2,3,2
U_7921218,0,2,3,2
U_10811919,1,1,3,1
U_7009389,0,2,5,2
U_234693,0,1,3,1
U_7981488,0,2,4,2
U_9824679,0,2,3,2
U_9951173,0,1,3,1
U_6890620,0,2,5,2
U_6225652,0,2,3,2
U_2448074,0,1,3,1
U_7395364,0,1,3,1
U_423714,0,1,3,1
U_4965933,0,1,3,1
U_6175481,0,2,6,2
U_2518236,0,2,3,2
U_1937866,0,2,3,2
U_6058479,0,2,6,2
U_10416518,0,2,5,2
U_9285586,0,3,8,3
U_10853359,0,2,5,2
U_6523396,0,2,4,2
U_4423771,0,5,12,5
U_5305891,0,2,3,2
U_6139743,0,3,7,3
U_1651728,0,3,6,3
U_7662355,0,1,3,1
U_7662352,0,1,3,1
U_547953,0,2,3,2
U_686773,0,2,3,2
U_10549867,0,2,6,2
U_5025986,0,2,5,2
U_8564209,0,1,3,1
U_3168072,1,1,3,1
U_8078765,0,3,9,3
U_7027699,0,1,3,1
U_6835945,0,1,3,1
U_6668008,0,2,4,2
U_5493876,0,2,3,2
U_2726929,0,2,5,2
U_9974835,0,1,3,1
U_479876,0,2,3,2
U_1885423,0,2,4,2
U_8449421,0,3,9,3
U_7148426,0,2,4,2
U_10361706,0,1,3,1
U_11482564,0,1,3,1
U_1476934,0,2,3,2
U_7837164,1,1,3,1
U_11576613,1,2,3,2
U_2479077,0,2,4,2
U_4441391,0,2,3,2
U_435702,1,1,3,1
U_6238,0,2,3,2
U_3096261,0,3,7,3
U_8727824,0,7,18,7
U_10391108,0,1,3,1
U_8243904,0,2,3,2
U_5484348,0,1,3,1
U_6999771,0,2,5,2
U_7081658,0,2,3,2
U_10001080,0,1,3,1
U_93466,1,2,6,2
U_9285218,0,1,3,1
U_1945462,0,2,3,2
U_9116893,0,4,9,4
U_10174666,0,1,3,1
U_10056382,0,2,5,2
U_4184926,0,1,3,1
U_7808603,0,2,3,2
U_7400421,0,1,3,1
U_10023349,0,1,3,1
U_10624358,0,1,3,1
U_7004320,0,2,4,2
U_8207103,0,2,5,2
U_3442492,0,1,3,1
U_9412411,0,2,6,2
U_256425,0,3,7,3
U_7949955,0,1,3,1
U_3075792,0,3,7,3
U_7037130,0,1,3,1
U_657935,0,2,4,2
U_608671,0,1,3,1
U_277186,0,4,10,4
U_10084188,0,1,3,1
U_1637454,0,2,4,2
U_6835032,0,1,3,1
U_7973375,0,1,3,1
U_7432098,0,1,3,1
U_10593744,0,1,3,1
U_9459823,0,2,6,2
U_7550947,0,2,3,2
U_233289,0,2,5,2
U_5253108,0,1,3,1
U_8009200,0,1,3,1
U_7795296,0,1,3,1
U_9230031,0,1,3,1
U_9387860,0,2,4,2
U_3057748,0,2,3,2
U_8106423,0,1,3,1
U_8271699,1,3,7,3
U_7840632,0,2,5,2
U_6932535,0,2,4,2
U_10258088,0,3,7,3
U_4440616,0,5,15,5
U_4440617,0,1,3,1
U_4440611,0,2,4,2
U_8544257,0,2,6,2
U_4497461,0,2,3,2
U_10713380,0,2,3,2
U_9173293,0,1,3,1
U_8409405,0,4,9,4
U_9081956,0,2,3,2
U_5146398,0,2,5,2
U_658844,0,1,3,1
U_9539238,0,2,3,2
U_10852572,0,4,11,4
U_309671,0,1,3,1
U_8600860,0,3,8,3
U_2652321,0,2,4,2
U_10474709,1,2,3,2
U_8261317,0,2,3,2
U_6135282,0,2,4,2
U_7066346,0,2,3,2
U_7037619,0,2,3,2
U_9915831,0,1,3,1
U_10574977,0,2,4,2
U_5216534,0,2,6,2
U_9092844,0,1,3,1
U_9039290,1,2,5,2
U_9073897,0,1,3,1
U_7920391,0,1,3,1
U_9661552,0,3,8,3
U_7405330,0,2,3,2
U_6222790,0,2,3,2
U_11493028,0,2,6,2
U_1101238,0,1,3,1
U_9537750,0,2,3,2
U_7749695,1,2,4,2
U_9475565,0,2,3,2
U_8182617,0,1,3,1
U_6853759,0,2,4,2
U_2807425,0,3,7,3
U_37458,0,2,3,2
U_213819,0,2,6,2
U_6575542,0,2,3,2
U_6208315,0,3,7,3
U_462536,0,2,5,2
U_2530787,0,2,5,2
U_7975165,0,2,3,2
U_8084258,0,1,3,1
U_11840754,0,2,3,2
U_7996719,0,1,3,1
U_5942586,0,1,3,1
U_9483543,0,2,6,2
U_10859456,0,2,3,2
U_6675575,0,4,11,4
U_5071593,0,2,3,2
U_9076283,0,2,3,2
U_7094828,0,2,4,2
U_7951670,1,1,3,1
U_457462,0,4,9,4
U_457466,0,3,8,3
U_2001098,0,1,3,1
U_9533026,0,3,6,3
U_2993260,0,2,3,2
U_2993265,0,2,3,2
U_7418203,0,2,4,2
U_7821057,0,3,9,3
U_8862793,0,1,3,1
U_10468101,0,2,3,2
U_9274096,0,1,3,1
U_8270741,0,2,6,2
U_2649353,0,2,6,2
U_7839849,0,2,4,2
U_10704472,0,1,3,1
U_9357779,0,2,3,2
U_8673090,0,2,3,2
U_8714859,0,1,3,1
U_9759691,0,2,4,2
U_1944479,0,2,4,2
U_9491685,0,2,5,2
U_6066996,0,1,3,1
U_9504937,0,1,3,1
U_9579232,0,2,5,2
U_10653911,0,1,3,1
U_7172821,0,2,3,2
U_935827,0,1,3,1
U_7404885,0,2,3,2
U_5990023,0,1,3,1
U_8418099,0,2,3,2
U_9348400,0,2,5,2
U_9169526,0,7,18,7
U_2918454,0,5,14,5
U_10188062,0,4,12,4
U_9445730,0,1,3,1
U_8264284,0,2,3,2
U_6068536,0,1,3,1
U_8273192,0,1,3,1
U_7968720,1,1,3,1
U_9385783,0,1,3,1
U_8703189,0,3,6,3
U_6279008,0,1,3,1
U_6886176,0,1,3,1
U_34615,0,2,3,2
U_2718041,0,2,6,2
U_5329256,0,2,5,2
U_46640,0,1,3,1
U_6863583,1,3,7,3
U_1858452,0,2,4,2
U_10306785,0,3,6,3
U_6778641,0,2,4,2
U_6952376,0,2,6,2
U_8495849,0,1,3,1
U_8429779,0,1,3,1
U_37867,0,2,6,2
U_6775229,0,1,3,1
U_9618374,0,2,3,2
U_9347096,0,2,4,2
U_6877735,0,1,3,1
U_10614096,1,1,3,1
U_159044,0,2,4,2
U_9656703,0,2,3,2
U_7701100,0,2,4,2
U_3080779,0,3,8,3
U_2746283,0,1,3,1
U_3350450,0,3,9,3
U_2856610,0,1,3,1
U_6925973,0,2,6,2
U_10878248,0,2,5,2
U_6684659,0,1,3,1
U_7653162,0,2,5,2
U_8075214,0,2,3,2
U_295662,0,3,7,3
U_8092440,1,2,3,2
U_8425398,0,2,6,2
