user_id,num_recomendations,evaluate,matches
U_8098622,5,5,3
U_8098692,2,2,1
U_8098784,2,2,2
U_8098810,2,2,1
U_8099101,2,2,2
U_8099136,2,2,1
U_8099390,2,2,1
U_8099704,2,2,2
U_8099842,3,3,1
U_8099974,2,2,2
U_8100057,3,3,2
U_8100231,2,2,2
U_8100477,3,3,2
U_8100521,3,3,3
U_8101060,2,2,1
U_8101844,2,2,2
U_8102246,3,3,2
U_8102467,4,4,1
U_8102501,2,2,2
U_8102531,2,2,0
U_81026,2,2,2
U_8102913,2,2,2
U_8103259,2,2,1
U_8103619,2,2,2
U_8103776,2,2,1
U_81039,2,2,2
U_8103907,3,3,2
U_8103998,2,2,1
U_8104071,2,2,2
U_8104258,4,4,3
U_8104280,2,2,2
U_8104353,2,2,1
U_8104503,3,3,1
U_8105202,2,2,1
U_8105367,2,2,1
U_8106111,3,3,1
U_8106358,2,2,2
U_8106369,2,2,1
U_8106407,2,2,1
U_810731,3,3,1
U_8107435,2,2,2
U_8107543,2,2,2
U_8107732,3,3,1
U_8108781,2,2,2
U_810916,2,2,2
U_8109476,2,2,1
U_8109816,3,3,1
U_8110350,3,3,2
U_8110462,3,3,2
U_8111899,2,2,1
U_8112497,5,5,4
U_8112551,2,2,1
U_8112663,2,2,2
U_8113218,2,2,1
U_811399,2,2,2
U_811414,2,2,2
U_8114401,2,2,1
U_8114652,2,2,1
U_8114976,2,2,2
U_8115081,3,3,3
U_8115225,3,3,2
U_8115536,2,2,2
U_8115859,3,3,2
U_8115935,3,3,2
U_8116234,3,3,2
U_8116297,2,2,2
U_8116519,2,2,2
U_8116777,3,3,1
U_8118017,2,2,1
U_8118054,2,2,2
U_8118299,2,2,2
U_8118333,2,2,1
U_8118338,2,2,1
U_8118344,2,2,2
U_8118366,2,2,2
U_8118543,2,2,0
U_8118546,2,2,2
U_8118596,2,2,1
U_8118970,2,2,2
U_8118972,2,2,2
U_81193,4,4,2
U_8119646,4,4,1
U_8119946,3,3,2
U_812,2,2,1
U_8120045,3,3,2
U_8120261,2,2,2
U_8120515,2,2,2
U_8120823,2,2,1
U_8120934,2,2,1
U_8121087,2,2,1
U_8121246,2,2,1
U_8121709,3,3,2
U_8121762,3,3,2
U_8121800,3,3,2
U_8121889,2,2,1
U_8121896,2,2,2
U_8121914,2,2,2
U_8121918,2,2,1
U_8121965,2,2,2
U_8122172,3,3,2
U_8122233,4,4,1
U_8122350,2,2,2
U_8122375,24,24,10
U_8122394,2,2,2
U_8122508,2,2,2
U_8122616,2,2,2
U_8122732,3,3,2
U_8122778,12,12,5
U_8122873,3,3,3
U_8123036,2,2,1
U_8123190,2,2,1
U_8123235,2,2,1
U_8123366,3,3,1
U_8123381,3,3,2
U_8123435,3,3,2
U_81235,2,2,2
U_8123509,2,2,1
U_8123550,5,5,3
U_8123651,2,2,2
U_8123664,2,2,1
U_8123683,31,31,10
U_8123842,2,2,1
U_8123908,2,2,1
U_8123965,3,3,3
U_8123970,3,3,2
U_8123981,2,2,2
U_8124093,2,2,2
U_8124098,2,2,2
U_8124242,3,3,2
U_8124381,3,3,2
U_8124540,2,2,2
U_8124597,2,2,1
U_8124652,2,2,2
U_8124660,2,2,2
U_8124686,2,2,2
U_8124728,2,2,2
U_8124762,3,3,3
U_8124780,2,2,2
U_8124783,2,2,1
U_8124819,2,2,1
U_8124843,5,5,2
U_8124849,2,2,0
U_8124865,10,10,5
U_81249,2,2,2
U_8124932,2,2,1
U_8125028,2,2,1
U_8125341,2,2,2
U_8125382,2,2,2
U_8125412,2,2,1
U_8125900,3,3,2
U_8125933,2,2,2
U_8126229,2,2,2
U_8126455,3,3,1
U_8126829,2,2,1
U_8126834,3,3,2
U_8126884,2,2,2
U_8127,2,2,2
U_8128037,3,3,2
U_8128165,2,2,2
U_8128248,2,2,2
U_8128281,2,2,2
U_8128415,3,3,2
U_8128511,4,4,2
U_8128515,2,2,2
U_8128659,3,3,1
U_8129380,3,3,2
U_8129780,2,2,2
U_8129942,2,2,0
U_8129953,2,2,2
U_8130210,4,4,3
U_8130848,2,2,1
U_8130858,3,3,2
U_8131008,2,2,2
U_8131566,6,6,2
U_8133078,6,6,3
U_8133220,2,2,2
U_8133402,2,2,2
U_8133430,2,2,1
U_8133550,4,4,2
U_8133754,2,2,1
U_8133848,2,2,1
U_8133945,3,3,3
U_8134021,2,2,1
U_8134270,3,3,3
U_8135550,10,10,6
U_8135640,6,6,1
U_8135752,3,3,3
U_8135942,3,3,2
U_8136133,2,2,1
U_8136449,2,2,1
U_8136705,2,2,1
U_8137609,2,2,1
U_8137893,2,2,1
U_8138162,2,2,2
U_8138183,2,2,2
U_8138298,2,2,1
U_8138407,2,2,1
U_8138464,3,3,1
U_8138584,6,6,3
U_8138678,4,4,2
U_8138698,2,2,2
U_8139387,2,2,1
U_8139452,2,2,1
U_8139967,2,2,2
U_8140344,4,4,3
U_8140888,2,2,2
U_8140987,2,2,1
U_8141141,3,3,2
U_8141148,4,4,3
U_8141403,2,2,2
U_8141503,2,2,2
U_8141525,3,3,1
U_8141563,2,2,1
U_8141607,2,2,2
U_8141852,2,2,1
U_8142087,2,2,1
U_8142453,2,2,2
U_8142602,4,4,3
U_8142710,2,2,1
U_8143138,2,2,2
U_8143223,2,2,2
U_8143241,3,3,2
U_8143347,2,2,2
U_8143418,2,2,1
U_8143915,2,2,2
U_8143993,3,3,2
U_8144123,2,2,1
U_8144350,2,2,1
U_8144384,3,3,1
U_8144432,7,7,4
U_8144544,2,2,1
U_8144612,2,2,1
U_8144665,2,2,1
U_8144667,2,2,2
U_8144672,2,2,2
U_8144791,3,3,2
U_8144816,5,5,3
U_8144970,2,2,2
U_8145469,2,2,1
U_8145536,3,3,3
U_8145542,2,2,1
U_8146832,3,3,1
U_8147386,2,2,2
U_8147482,2,2,2
U_8147530,2,2,1
U_8147544,2,2,1
U_8147959,2,2,1
U_8147984,2,2,2
U_8148542,2,2,1
U_8148911,2,2,1
U_8148968,2,2,1
U_8149043,2,2,2
U_8149087,3,3,2
U_8149096,3,3,2
U_8149112,6,6,2
U_8149625,4,4,3
U_8149941,3,3,3
U_815,2,2,1
U_8150240,2,2,1
U_8150325,2,2,2
U_8150489,2,2,1
U_8151125,4,4,3
U_8151144,2,2,1
U_8151381,2,2,1
U_8151491,3,3,2
U_8151877,3,3,2
U_8151984,3,3,2
U_8152142,2,2,1
U_8152198,2,2,1
U_8152265,2,2,1
U_8152379,3,3,2
U_8152396,2,2,2
U_8152577,2,2,1
U_8152654,3,3,1
U_8153379,2,2,1
U_8153529,3,3,2
U_8153570,3,3,2
U_8153783,2,2,1
U_8153911,2,2,1
U_8154125,3,3,2
U_8154213,2,2,1
U_8154239,5,5,4
U_8154693,2,2,2
U_8154923,2,2,1
U_8155029,2,2,2
U_8155123,2,2,2
U_8155178,3,3,1
U_8155347,2,2,2
U_8156181,2,2,2
U_8156371,2,2,1
U_8156374,3,3,2
U_8156837,3,3,3
U_8157050,2,2,2
U_8157161,2,2,2
U_8157169,2,2,1
U_8157222,2,2,1
U_8157349,2,2,1
U_8157365,2,2,1
U_8157668,2,2,2
U_8157807,2,2,2
U_8157990,3,3,2
U_8158050,2,2,1
U_8158276,2,2,1
U_8158295,3,3,3
U_8158313,2,2,2
U_8158366,3,3,1
U_8158570,2,2,2
U_8158673,5,5,2
U_8158828,2,2,2
U_8159174,2,2,1
U_8159375,2,2,2
U_8159395,2,2,2
U_8159513,3,3,2
U_8159776,2,2,1
U_8160316,2,2,1
U_8160830,3,3,2
U_8161180,2,2,1
U_8161193,2,2,2
U_8161262,2,2,1
U_8161526,2,2,1
U_8161571,3,3,2
U_8161823,2,2,1
U_8161967,3,3,3
U_8162032,3,3,2
U_81622,6,6,3
U_8162290,2,2,1
U_8162454,2,2,1
U_8162488,2,2,1
U_8162701,2,2,1
U_8162769,3,3,2
U_8163145,3,3,2
U_8163213,2,2,2
U_8163294,4,4,2
U_8163311,2,2,1
U_8163384,2,2,2
U_8163482,2,2,2
U_8163609,7,7,5
U_8163692,2,2,1
U_8163693,5,5,4
U_8163745,2,2,2
U_8163751,6,6,4
U_8163789,5,5,3
U_8163974,2,2,1
U_8164072,2,2,1
U_8164135,3,3,2
U_8164136,2,2,1
U_8164249,2,2,2
U_8164378,2,2,1
U_8164413,4,4,2
U_8164567,4,4,3
U_8165180,7,7,5
U_8165249,3,3,3
U_8165267,3,3,2
U_8165532,2,2,2
U_8165547,2,2,1
U_8165662,2,2,2
U_8165701,3,3,3
U_8165705,2,2,2
U_8165713,2,2,2
U_8165911,7,7,5
U_8166025,3,3,2
U_8166843,2,2,2
U_8166850,3,3,2
U_8167308,2,2,1
U_816743,2,2,2
U_8167634,2,2,1
U_8168101,2,2,1
U_8168214,2,2,2
U_8168389,2,2,1
U_8168456,2,2,2
U_8168588,2,2,1
U_8168640,2,2,1
U_8168686,2,2,1
U_8168835,5,5,2
U_8168862,3,3,3
U_8168913,3,3,3
U_8168921,10,10,5
U_8169103,5,5,3
U_8169154,3,3,3
U_8169257,2,2,1
U_8169327,3,3,2
U_8169598,3,3,2
U_8169625,3,3,3
U_8169751,2,2,2
U_8169954,3,3,1
U_8170153,2,2,1
U_8170394,2,2,2
U_8170466,2,2,1
U_8170493,2,2,1
U_8170561,2,2,1
U_8170649,5,5,2
U_8171130,4,4,1
U_8171231,2,2,2
U_8171304,16,16,5
U_8171309,9,9,3
U_8171343,2,2,1
U_8171369,2,2,2
U_8171463,2,2,1
U_8171642,2,2,1
U_8171782,9,9,4
U_8172127,3,3,1
U_8172176,2,2,1
U_8172485,2,2,1
U_8172530,2,2,2
U_8172558,3,3,2
U_8172773,2,2,1
U_8173051,3,3,2
U_8173313,2,2,1
U_8173323,2,2,2
U_8173453,3,3,2
U_8173510,2,2,2
U_8173551,10,10,5
U_8173712,2,2,1
U_8173733,2,2,2
U_8173776,2,2,2
U_8173875,2,2,2
U_8174321,4,4,2
U_8174438,2,2,2
U_8174440,2,2,1
U_8174515,2,2,2
U_8174801,3,3,2
U_8174829,2,2,1
U_8175122,2,2,1
U_8175509,2,2,1
U_8176519,2,2,2
U_8176694,2,2,1
U_8176803,2,2,2
U_8177021,2,2,1
U_8177132,2,2,2
U_8177140,4,4,3
U_8177316,2,2,2
U_8177422,3,3,2
U_8177663,2,2,1
U_8178527,2,2,2
U_8178543,3,3,3
U_8178547,2,2,1
U_8178880,2,2,2
U_8178940,2,2,1
U_817895,5,5,4
U_8179026,4,4,3
U_8179384,3,3,3
U_8179435,2,2,2
U_8179938,2,2,1
U_8179971,2,2,1
U_8180083,3,3,1
U_8180156,4,4,3
U_818020,2,2,2
U_818104,2,2,1
U_8181079,2,2,2
U_8181133,2,2,1
U_8181144,3,3,1
U_8181564,2,2,1
U_8181716,2,2,2
U_8181759,3,3,3
U_8181844,2,2,2
U_8182983,3,3,2
U_8183038,2,2,2
U_8183211,2,2,2
U_8183301,2,2,1
U_8183302,4,4,2
U_8183479,4,4,2
U_8183492,2,2,1
U_8183861,2,2,1
U_8183927,2,2,2
U_8183938,5,5,1
U_8184038,3,3,1
U_8184065,2,2,2
U_8184259,2,2,2
U_818434,3,3,2
U_8184510,3,3,1
U_8184554,2,2,1
U_8184622,3,3,1
U_8184977,2,2,1
U_8184985,2,2,2
U_8185159,2,2,2
U_8185189,3,3,2
U_8185776,2,2,1
U_8185788,2,2,2
U_8186319,2,2,1
U_8186363,2,2,1
U_8186467,4,4,2
U_8186828,2,2,2
U_8186859,5,5,3
U_8187016,2,2,1
U_8187024,2,2,1
U_8187166,2,2,2
U_8188581,3,3,2
U_8188604,2,2,2
U_8188798,2,2,2
U_8188845,3,3,2
U_8189007,4,4,3
U_8189442,2,2,2
U_8189474,5,5,2
U_818957,2,2,0
U_8189623,3,3,2
U_8189727,3,3,2
U_8189844,2,2,2
U_8189877,3,3,3
U_8190291,3,3,2
U_8190407,3,3,3
U_819044,3,3,1
U_8190494,7,7,2
U_8190649,3,3,3
U_8190875,2,2,2
U_8191297,2,2,1
U_8191362,2,2,1
U_8191371,2,2,2
U_8191491,2,2,1
U_8191507,4,4,2
U_8191529,8,8,4
U_8191632,2,2,1
U_8191717,3,3,2
U_8191896,3,3,3
U_8191991,3,3,2
U_8192214,4,4,2
U_8192605,2,2,2
U_81929,3,3,3
U_8193297,2,2,1
U_8193307,2,2,1
U_8193379,3,3,2
U_8193389,2,2,2
U_8193447,2,2,2
U_8193717,2,2,1
U_8193747,2,2,2
U_8193763,2,2,2
U_8193832,3,3,1
U_8194006,3,3,2
U_8194169,2,2,2
U_8194196,2,2,2
U_8194234,2,2,1
U_8194717,2,2,1
U_8194858,2,2,2
U_8194890,2,2,2
U_8194920,2,2,2
U_8194933,2,2,2
U_8195,2,2,2
U_8195144,2,2,1
U_8195803,3,3,2
U_8195891,3,3,1
U_8195975,2,2,2
U_8196012,3,3,0
U_8196039,3,3,2
U_8196227,3,3,3
U_8196286,2,2,2
U_8196290,2,2,1
U_8196301,3,3,2
U_8196436,2,2,2
U_8196458,2,2,1
U_8196567,2,2,2
U_8196859,2,2,2
U_8197206,2,2,2
U_8197765,2,2,2
U_8197832,2,2,0
U_8198013,3,3,3
U_8198115,2,2,2
U_8198188,5,5,3
U_8198310,2,2,1
U_8198386,7,7,5
U_8198678,2,2,2
U_8198832,3,3,1
U_8198845,2,2,1
U_8198933,2,2,1
U_8199123,2,2,2
U_8199161,2,2,2
U_8199193,2,2,2
U_8199352,2,2,1
U_8199927,4,4,1
U_8199970,2,2,1
U_8200,8,8,3
U_8200166,3,3,1
U_8200175,2,2,1
U_8200225,2,2,2
U_8200314,2,2,1
U_8200329,2,2,2
U_8200356,2,2,2
U_8200421,2,2,1
U_8200495,3,3,2
U_8200678,5,5,4
U_8201057,2,2,1
U_8201182,2,2,2
U_8201489,2,2,1
U_8201556,2,2,2
U_8202241,3,3,3
U_8202511,2,2,2
U_8202669,3,3,1
U_8202731,3,3,3
U_8202749,3,3,3
U_8202807,2,2,1
U_8203369,2,2,1
U_8203749,2,2,1
U_8203792,2,2,2
U_8203992,2,2,2
U_8204090,2,2,2
U_8204548,2,2,2
U_8204603,3,3,2
U_8204670,2,2,1
U_8204674,3,3,2
U_8205067,3,3,2
U_8205073,2,2,2
U_8205250,3,3,1
U_8205520,5,5,2
U_8205842,7,7,3
U_8205855,3,3,1
U_8206281,2,2,1
U_8206344,5,5,2
U_8206351,2,2,1
U_8206456,3,3,1
U_8206727,2,2,1
U_8206744,3,3,2
U_8206955,2,2,1
U_8207103,2,2,0
U_8207910,3,3,2
U_8208038,4,4,2
U_8208112,2,2,1
U_8208541,2,2,2
U_8208845,2,2,2
U_8208849,2,2,2
U_8208901,2,2,2
U_8209035,5,5,2
U_8209253,2,2,2
U_8209255,2,2,2
U_8209633,2,2,1
U_8209725,3,3,2
U_8209974,3,3,2
U_8209996,2,2,1
U_8210575,2,2,2
U_8210708,2,2,2
U_8210938,2,2,2
U_82176,3,3,2
U_82194,2,2,1
U_8226923,2,2,2
U_8226931,2,2,1
U_8226996,2,2,1
U_8227089,2,2,1
U_8227461,4,4,2
U_8227478,2,2,1
U_8227691,2,2,1
U_8227697,3,3,2
U_8227749,2,2,2
U_8238741,2,2,2
U_8239217,2,2,1
U_8239656,5,5,2
U_8239754,2,2,2
U_8239803,2,2,1
U_8239812,2,2,1
U_8240332,3,3,3
U_8240646,2,2,2
U_8240695,2,2,2
U_8240861,2,2,1
U_8240954,2,2,2
U_8241340,2,2,2
U_8241445,2,2,2
U_8241626,2,2,2
U_8241729,3,3,2
U_8241744,6,6,1
U_8242091,17,17,5
U_8242203,3,3,2
U_8242271,2,2,1
U_8242310,2,2,1
U_8242484,2,2,2
U_8242577,2,2,2
U_8242959,3,3,2
U_8243172,2,2,2
U_8243299,4,4,3
U_8243520,2,2,2
U_8243555,13,13,8
U_8243975,2,2,2
U_8244221,2,2,1
U_8244260,2,2,0
U_8244423,2,2,2
U_8244454,2,2,1
U_8244680,3,3,2
U_8244915,2,2,1
U_8245318,2,2,2
U_824547,5,5,4
U_8245584,3,3,1
U_8245593,4,4,3
U_8245665,2,2,1
U_8245676,2,2,2
U_8245701,2,2,2
U_8245893,3,3,2
U_8246143,2,2,1
U_8246308,2,2,1
U_8246356,2,2,2
U_8246529,2,2,1
U_8246612,2,2,2
U_8246731,2,2,2
U_8246734,3,3,2
U_8246840,3,3,2
U_8246870,4,4,3
U_8247067,2,2,1
U_8247118,3,3,2
U_8247123,2,2,1
U_8247437,4,4,3
U_8247512,2,2,2
U_8247517,2,2,2
U_8247538,2,2,2
U_82478,4,4,3
U_8248002,4,4,3
U_8248181,2,2,1
U_8248270,2,2,1
U_8248389,2,2,1
U_8248940,2,2,2
U_8249052,2,2,2
U_8249252,2,2,2
U_8249452,2,2,2
U_8249942,3,3,2
U_8250242,2,2,1
U_8250290,2,2,1
U_8259422,3,3,2
U_8259478,3,3,3
U_8259547,2,2,1
U_8259710,3,3,3
U_8259862,2,2,2
U_8259905,3,3,3
U_8260263,4,4,3
U_8260274,2,2,2
U_8260321,4,4,2
U_8260334,2,2,2
U_8260478,2,2,1
U_8260489,2,2,1
U_8260572,2,2,1
U_8260661,2,2,2
U_8260707,3,3,1
U_8260715,2,2,2
U_8260991,2,2,1
U_8261171,2,2,2
U_8261175,2,2,2
U_8261400,2,2,2
U_8261462,3,3,1
U_8261720,2,2,0
U_8261812,2,2,1
U_8261990,2,2,1
U_8262027,8,8,4
U_8262207,2,2,1
U_8262225,2,2,1
U_8262381,3,3,2
U_8262457,3,3,2
U_8262610,6,6,3
U_8262728,3,3,2
U_8262852,2,2,2
U_8262868,2,2,1
U_8263086,2,2,2
U_8263310,2,2,1
U_8263784,3,3,2
U_8263965,2,2,1
U_8263969,2,2,1
U_8264081,7,7,3
U_8264192,2,2,2
U_8264581,2,2,1
U_8264838,2,2,2
U_8264844,2,2,2
U_8264975,3,3,1
U_8265119,3,3,2
U_8265466,4,4,2
U_8265527,3,3,2
U_8265604,4,4,3
U_8265688,2,2,1
U_8266078,2,2,2
U_8266359,2,2,2
U_8266369,4,4,2
U_8266508,2,2,2
U_8266512,2,2,1
U_8266622,2,2,1
U_8266651,4,4,2
U_8266727,2,2,1
U_8266796,2,2,2
U_8266967,2,2,1
U_8266976,2,2,1
U_8267050,2,2,1
U_826718,2,2,2
U_8267705,3,3,2
U_8267888,2,2,1
U_8267895,2,2,0
U_8268062,3,3,2
U_8268083,2,2,1
U_8268107,2,2,1
U_8268226,3,3,2
U_8268257,2,2,1
U_8268372,2,2,1
U_8268787,2,2,2
U_8268848,2,2,1
U_8268866,5,5,2
U_8269123,2,2,1
U_8269258,2,2,2
U_8269451,2,2,1
U_8269478,2,2,1
U_8270227,2,2,2
U_8270741,2,2,2
U_8270779,2,2,2
U_8271156,2,2,1
U_8271450,2,2,1
U_8271611,2,2,1
U_8271675,4,4,2
U_8271699,3,3,1
U_8271951,3,3,2
U_8272483,2,2,2
U_8272811,2,2,2
U_8272878,3,3,2
U_8273035,2,2,2
U_8273113,2,2,1
U_8273552,2,2,1
U_8273613,2,2,2
U_8273904,2,2,2
U_8273927,4,4,1
U_8274064,3,3,1
U_8274133,2,2,1
U_8274269,2,2,0
U_8274370,2,2,2
U_8274429,2,2,2
U_8274954,2,2,2
U_8274956,2,2,2
U_8275332,3,3,3
U_8275337,2,2,1
U_8275485,2,2,1
U_8275564,2,2,1
U_8276146,2,2,1
U_8276155,2,2,1
U_8276720,2,2,2
U_8276729,2,2,1
U_8277185,4,4,2
U_8277516,2,2,1
U_8277942,3,3,2
U_8277961,5,5,2
U_8278181,2,2,2
U_8278528,2,2,1
U_83009,6,6,4
U_83020,2,2,1
U_8307411,3,3,1
U_8307467,2,2,1
U_8307476,2,2,2
U_831074,2,2,2
U_831174,2,2,1
U_83125,2,2,2
U_8328911,3,3,3
U_8350121,2,2,2
U_8350558,3,3,2
U_8350704,2,2,2
U_8350756,3,3,2
U_8350813,3,3,2
U_8350924,2,2,2
U_8350970,2,2,1
U_8351297,2,2,2
U_8351576,2,2,1
U_8351717,2,2,2
U_8351756,2,2,2
U_8351765,2,2,2
U_8351817,2,2,2
U_8351859,4,4,3
U_8351939,4,4,3
U_8352123,2,2,2
U_8352161,3,3,1
U_8352836,3,3,2
U_8352845,3,3,2
U_8352997,2,2,1
U_8353144,4,4,3
U_8353210,2,2,1
U_8353233,2,2,2
U_8353367,2,2,1
U_8353796,2,2,2
U_8353899,3,3,3
U_8354009,3,3,2
U_8354160,2,2,1
U_8354228,2,2,2
U_8354334,3,3,3
U_8355753,3,3,1
U_8355781,2,2,2
U_8355968,2,2,1
U_8356005,2,2,2
U_8362895,3,3,2
U_8363587,2,2,2
U_8363706,3,3,1
U_8363803,2,2,2
U_8364061,2,2,2
U_8364080,3,3,3
U_8364302,2,2,2
U_8364664,2,2,1
U_8364830,2,2,2
U_8364897,3,3,2
U_8364984,2,2,1
U_8365119,2,2,1
U_8365202,2,2,2
U_8365330,2,2,1
U_8365436,3,3,2
U_8365550,5,5,4
U_8365606,2,2,1
U_8365814,2,2,1
U_8365890,3,3,3
U_8366126,2,2,1
U_8366177,2,2,2
U_8366444,2,2,1
U_8366537,2,2,2
U_8366557,2,2,2
U_8366610,2,2,1
U_8366941,3,3,3
U_8367075,5,5,3
U_8367197,3,3,1
U_8367414,2,2,2
U_8367449,2,2,1
U_8367629,2,2,2
U_8367708,2,2,2
U_8367763,4,4,3
U_8367765,3,3,2
U_8367960,2,2,2
U_8368137,2,2,2
U_8368595,2,2,2
U_8368600,2,2,1
U_8368613,2,2,2
U_8368621,3,3,2
U_8369149,2,2,1
U_8369389,2,2,1
U_8369592,2,2,1
U_83698,2,2,1
U_8369968,2,2,1
U_8369998,2,2,2
U_8370005,2,2,1
U_8370062,2,2,1
U_8370065,3,3,1
U_8370189,3,3,3
U_8370244,2,2,1
U_8370332,2,2,1
U_8370403,2,2,1
U_8370406,2,2,2
U_8370477,2,2,2
U_8370827,2,2,1
U_8370910,2,2,1
U_8371021,3,3,3
U_8371022,2,2,2
U_8371121,2,2,2
U_8371190,6,6,4
U_83712,2,2,2
U_8371319,2,2,1
U_8371602,2,2,2
U_8371609,3,3,2
U_8371692,2,2,2
U_8371918,2,2,2
U_8372040,3,3,1
U_8372513,3,3,2
U_8372592,3,3,3
U_8373193,2,2,2
U_8373218,2,2,0
U_8373358,3,3,1
U_8373544,2,2,1
U_8373906,2,2,1
U_8374296,2,2,2
U_8374382,3,3,2
U_8374392,3,3,2
U_8374421,2,2,1
U_8374453,2,2,1
U_8374718,2,2,2
U_8374922,3,3,3
U_8374925,3,3,2
U_8375390,5,5,3
U_8375514,4,4,2
U_8375578,2,2,2
U_8375581,2,2,2
U_8375698,2,2,2
U_8375781,4,4,3
U_8375840,4,4,3
U_8375933,2,2,2
U_8375954,2,2,1
U_8376245,3,3,2
U_8376344,2,2,1
U_8376371,5,5,2
U_8376497,2,2,0
U_8376841,2,2,0
U_8376853,2,2,1
U_8376918,5,5,3
U_8377192,2,2,1
U_8377285,2,2,1
U_8377581,3,3,3
U_8377709,3,3,2
U_8378256,2,2,1
U_8378263,2,2,2
U_8378314,2,2,0
U_8378346,2,2,2
U_8378388,2,2,2
U_837876,2,2,2
U_8378793,2,2,1
U_8378804,2,2,2
U_8378897,3,3,2
U_8379032,2,2,1
U_8379102,3,3,3
U_8379279,2,2,2
U_8379406,2,2,1
U_8379553,3,3,2
U_8379564,2,2,2
U_8379575,10,10,4
U_8379577,2,2,1
U_8379683,2,2,2
U_8379757,3,3,3
U_8380026,2,2,2
U_8380031,2,2,2
U_8380051,4,4,2
U_8380095,2,2,1
U_8380289,3,3,2
U_8380492,3,3,3
U_8380500,2,2,1
U_8380511,2,2,2
U_8380650,2,2,1
U_8380839,2,2,1
U_8380910,3,3,2
U_8381143,3,3,2
U_83815,5,5,3
U_8381706,2,2,2
U_8381744,6,6,2
U_838209,6,6,3
U_8382226,2,2,2
U_8382254,2,2,2
U_8382353,2,2,0
U_8382410,3,3,2
U_8382473,2,2,2
U_8382884,2,2,2
U_8382918,2,2,1
U_8383242,2,2,1
U_8383406,2,2,2
U_83837,3,3,3
U_8383786,2,2,1
U_8383807,3,3,3
U_8383841,4,4,3
U_83840,2,2,2
U_8384835,2,2,2
U_8384954,2,2,1
U_8384963,2,2,2
U_8385407,2,2,1
U_8385892,2,2,1
U_8386125,3,3,2
U_8386177,2,2,2
U_8386307,2,2,1
U_8386316,2,2,2
U_8386334,2,2,1
U_83864,5,5,3
U_8386505,3,3,2
U_8387423,2,2,0
U_8387573,5,5,3
U_8387614,2,2,1
U_8387681,3,3,2
U_8387720,2,2,2
U_8388269,2,2,2
U_8388383,2,2,2
U_8388491,2,2,1
U_8388569,2,2,1
U_8388691,3,3,3
U_838870,4,4,3
U_8388732,2,2,2
U_8389080,4,4,2
U_8389199,2,2,1
U_8389244,4,4,3
U_8389306,2,2,1
U_8389331,3,3,1
U_8389448,6,6,3
U_8389553,2,2,2
U_8389758,2,2,2
U_8389868,2,2,2
U_8389870,3,3,2
U_8389920,2,2,1
U_8390032,2,2,2
U_8390095,2,2,2
U_8390127,13,13,4
U_8390244,2,2,1
U_8390391,3,3,2
U_8390494,2,2,2
U_8390497,2,2,2
U_8390665,2,2,2
U_8390679,2,2,1
U_8390810,2,2,1
U_8390839,2,2,2
U_8391785,2,2,1
U_8392211,2,2,1
U_8394080,2,2,1
U_8394180,3,3,2
U_8394191,4,4,3
U_8394266,2,2,1
U_8394306,2,2,2
U_8394346,2,2,2
U_8394430,2,2,2
U_8394757,3,3,2
U_8395047,2,2,1
U_8395081,2,2,2
U_8395158,2,2,2
U_8395460,2,2,1
U_8395497,2,2,2
U_8395586,2,2,2
U_8395828,2,2,1
U_8395912,3,3,2
U_8395944,2,2,1
U_8396197,2,2,2
U_8396290,4,4,3
U_8396372,2,2,1
U_8396450,2,2,2
U_8396493,3,3,2
U_83965,3,3,1
U_8396516,4,4,3
U_8396746,2,2,1
U_8396935,2,2,1
U_8397101,2,2,2
U_8397118,2,2,2
U_8397366,3,3,2
U_8397444,6,6,4
U_8397670,2,2,2
U_8397745,2,2,1
U_8397879,2,2,1
U_8397890,2,2,1
U_8397951,2,2,2
U_8398021,2,2,2
U_8398223,2,2,1
U_8398252,2,2,2
U_8398320,2,2,2
U_8398656,2,2,2
U_8398698,2,2,1
U_8399135,2,2,1
U_8399153,2,2,2
U_8399183,2,2,2
U_8399317,2,2,2
U_8399659,2,2,2
U_8399919,2,2,2
U_8400046,2,2,2
U_8400111,3,3,2
U_8400120,3,3,3
U_8400469,2,2,1
U_8400615,2,2,1
U_8400899,2,2,1
U_8400965,2,2,1
U_8401060,2,2,2
U_8401091,2,2,2
U_8401290,3,3,3
U_8401326,2,2,1
U_8401382,2,2,2
U_8401480,2,2,0
U_8401485,3,3,2
U_8401628,2,2,2
U_8401657,2,2,2
U_8401770,2,2,1
U_8401771,2,2,1
U_8401815,2,2,2
U_8401991,2,2,2
U_8402071,2,2,2
U_8402094,2,2,1
U_8402183,4,4,3
U_8402461,2,2,1
U_8402594,2,2,2
U_8402622,2,2,2
U_8402638,2,2,2
U_8402833,3,3,1
U_8403253,2,2,1
U_8403414,2,2,2
U_8403655,2,2,2
U_84037,2,2,2
U_8404027,2,2,2
U_8404568,2,2,2
U_8404670,3,3,3
U_8404791,3,3,3
U_8404841,4,4,3
U_8404856,7,7,4
U_8404953,2,2,1
U_8404992,5,5,3
U_8405153,2,2,1
U_8405447,2,2,2
U_8405576,2,2,2
U_8405646,2,2,2
U_8405779,3,3,2
U_8405905,2,2,1
U_8405928,2,2,2
U_8405997,2,2,2
U_8406495,2,2,1
U_8406526,2,2,2
U_8406670,2,2,2
U_8406694,2,2,1
